Fri May 26 12:00:51 2023 
Setup time: 0.00 seconds
--------------------- 
Step 	 Time 	 Stopwatch 	 Average Temperature 	 Nusselt Number 	 Vrms 	 Surface Heat Flux 	 Bottom Heat Flux 	 Other Walls Heat Flux 
4915 	 0.00 	 0.66 	  0.49934 	 29.67777 	 2607.11971 	 89.03331 	 97.80760 	 97.84885 	 
4916 	 0.00 	 0.66 	  0.49934 	 29.69681 	 2616.33764 	 89.09044 	 97.80009 	 97.84443 	 
4917 	 0.00 	 0.66 	  0.49934 	 29.71590 	 2625.70938 	 89.14770 	 97.79283 	 97.83994 	 
4918 	 0.00 	 0.66 	  0.49935 	 29.73501 	 2635.23415 	 89.20502 	 97.78586 	 97.83540 	 
4919 	 0.00 	 0.66 	  0.49935 	 29.75412 	 2644.90993 	 89.26235 	 97.77921 	 97.83086 	 
4920 	 0.00 	 0.66 	  0.49935 	 29.77319 	 2654.73949 	 89.31957 	 97.77293 	 97.82635 	 
4921 	 0.00 	 0.78 	  0.49935 	 29.79221 	 2664.71648 	 89.37664 	 97.76704 	 97.82191 	 
4922 	 0.00 	 0.69 	  0.49935 	 29.81115 	 2674.84400 	 89.43346 	 97.76159 	 97.81758 	 
4923 	 0.00 	 0.72 	  0.49935 	 29.82999 	 2685.11747 	 89.48997 	 97.75660 	 97.81340 	 
4924 	 0.00 	 0.71 	  0.49936 	 29.84871 	 2695.53657 	 89.54612 	 97.75211 	 97.80941 	 
4925 	 0.00 	 0.71 	  0.49936 	 29.86727 	 2706.09965 	 89.60182 	 97.74815 	 97.80564 	 
4926 	 0.00 	 0.71 	  0.49936 	 29.88564 	 2716.80238 	 89.65693 	 97.74476 	 97.80216 	 
4927 	 0.00 	 0.71 	  0.49936 	 29.90369 	 2727.62388 	 89.71108 	 97.74199 	 97.79901 	 
4928 	 0.00 	 0.72 	  0.49936 	 29.92142 	 2738.49708 	 89.76426 	 97.73985 	 97.79622 	 
4929 	 0.00 	 0.71 	  0.49936 	 29.93880 	 2749.42111 	 89.81641 	 97.73836 	 97.79383 	 
4930 	 0.00 	 0.71 	  0.49936 	 29.95583 	 2760.38386 	 89.86750 	 97.73753 	 97.79187 	 
4931 	 0.00 	 0.81 	  0.49937 	 29.97251 	 2771.37848 	 89.91753 	 97.73736 	 97.79035 	 
4932 	 0.00 	 0.72 	  0.49937 	 29.98882 	 2782.40532 	 89.96647 	 97.73787 	 97.78931 	 
4933 	 0.00 	 0.71 	  0.49937 	 30.00478 	 2793.45504 	 90.01433 	 97.73906 	 97.78877 	 
4934 	 0.00 	 0.71 	  0.49937 	 30.02037 	 2804.52717 	 90.06111 	 97.74095 	 97.78874 	 
4935 	 0.00 	 0.71 	  0.49937 	 30.03560 	 2815.61884 	 90.10681 	 97.74353 	 97.78925 	 
4936 	 0.00 	 0.68 	  0.49937 	 30.05048 	 2826.72271 	 90.15143 	 97.74682 	 97.79032 	 
4937 	 0.00 	 0.71 	  0.49937 	 30.06499 	 2837.83877 	 90.19497 	 97.75082 	 97.79197 	 
4938 	 0.00 	 0.71 	  0.49938 	 30.07915 	 2848.95940 	 90.23745 	 97.75553 	 97.79420 	 
4939 	 0.00 	 0.71 	  0.49938 	 30.09296 	 2860.08152 	 90.27887 	 97.76096 	 97.79703 	 
4940 	 0.00 	 0.71 	  0.49938 	 30.10642 	 2871.20286 	 90.31925 	 97.76711 	 97.80049 	 
4941 	 0.00 	 0.81 	  0.49938 	 30.11953 	 2882.31479 	 90.35860 	 97.77398 	 97.80457 	 
4942 	 0.00 	 0.73 	  0.49938 	 30.13231 	 2893.41713 	 90.39692 	 97.78157 	 97.80929 	 
4943 	 0.00 	 0.72 	  0.49938 	 30.14475 	 2904.50191 	 90.43424 	 97.78988 	 97.81466 	 
4944 	 0.00 	 0.72 	  0.49938 	 30.15686 	 2915.56605 	 90.47057 	 97.79891 	 97.82068 	 
4945 	 0.00 	 0.72 	  0.49938 	 30.16864 	 2926.60625 	 90.50593 	 97.80866 	 97.82736 	 
4946 	 0.00 	 0.69 	  0.49939 	 30.18011 	 2937.61475 	 90.54033 	 97.81913 	 97.83471 	 
4947 	 0.00 	 0.73 	  0.49939 	 30.19126 	 2948.59137 	 90.57379 	 97.83032 	 97.84273 	 
4948 	 0.00 	 0.76 	  0.49939 	 30.20211 	 2959.52673 	 90.60633 	 97.84221 	 97.85141 	 
4949 	 0.00 	 0.77 	  0.49939 	 30.21265 	 2970.41933 	 90.63796 	 97.85481 	 97.86077 	 
4950 	 0.00 	 0.76 	  0.49939 	 30.22290 	 2981.26316 	 90.66870 	 97.86811 	 97.87303 	 
4951 	 0.00 	 0.90 	  0.49939 	 30.23286 	 2992.04785 	 90.69858 	 97.88209 	 97.88682 	 
4952 	 0.00 	 0.76 	  0.49939 	 30.24253 	 3002.77280 	 90.72760 	 97.89675 	 97.90129 	 
4953 	 0.00 	 0.72 	  0.49939 	 30.25194 	 3013.42971 	 90.75581 	 97.91208 	 97.91935 	 
4954 	 0.00 	 0.73 	  0.49940 	 30.26107 	 3024.01739 	 90.78322 	 97.92807 	 97.93869 	 
4955 	 0.00 	 0.72 	  0.49940 	 30.26995 	 3034.53140 	 90.80984 	 97.94472 	 97.95870 	 
4956 	 0.00 	 0.75 	  0.49940 	 30.27857 	 3044.96704 	 90.83571 	 97.96201 	 97.97936 	 
4957 	 0.00 	 0.72 	  0.49940 	 30.28695 	 3055.32356 	 90.86085 	 97.97993 	 98.00065 	 
4958 	 0.00 	 0.73 	  0.49940 	 30.29509 	 3065.59294 	 90.88527 	 97.99847 	 98.02258 	 
4959 	 0.00 	 0.72 	  0.49940 	 30.30300 	 3075.77503 	 90.90899 	 98.01763 	 98.04511 	 
4960 	 0.00 	 0.74 	  0.49940 	 30.31068 	 3085.86462 	 90.93204 	 98.03739 	 98.06825 	 
4961 	 0.00 	 0.87 	  0.49940 	 30.31814 	 3095.85875 	 90.95443 	 98.05774 	 98.09197 	 
4962 	 0.00 	 0.69 	  0.49940 	 30.32540 	 3105.75571 	 90.97619 	 98.07866 	 98.11626 	 
4963 	 0.00 	 0.71 	  0.49941 	 30.33244 	 3115.54947 	 90.99733 	 98.10016 	 98.14112 	 
4964 	 0.00 	 0.79 	  0.49941 	 30.33929 	 3125.24019 	 91.01788 	 98.12221 	 98.16651 	 
4965 	 0.00 	 0.78 	  0.49941 	 30.34595 	 3134.82195 	 91.03785 	 98.14481 	 98.19244 	 
4966 	 0.00 	 0.80 	  0.49941 	 30.35242 	 3144.29352 	 91.05726 	 98.16793 	 98.21887 	 
4967 	 0.00 	 0.81 	  0.49941 	 30.35871 	 3153.65241 	 91.07613 	 98.19157 	 98.24580 	 
4968 	 0.00 	 0.81 	  0.49941 	 30.36482 	 3162.89445 	 91.09447 	 98.21571 	 98.27320 	 
4969 	 0.00 	 0.81 	  0.49941 	 30.37077 	 3172.02006 	 91.11230 	 98.24034 	 98.30106 	 
4970 	 0.00 	 0.80 	  0.49941 	 30.37654 	 3181.02290 	 91.12963 	 98.26543 	 98.32936 	 
4971 	 0.00 	 0.94 	  0.49941 	 30.38216 	 3189.90323 	 91.14648 	 98.29098 	 98.35807 	 
4972 	 0.00 	 0.72 	  0.49942 	 30.38762 	 3198.65800 	 91.16286 	 98.31697 	 98.38718 	 
4973 	 0.00 	 0.72 	  0.49942 	 30.39293 	 3207.28460 	 91.17879 	 98.34339 	 98.41668 	 
4974 	 0.00 	 0.72 	  0.49942 	 30.39809 	 3215.78315 	 91.19427 	 98.37022 	 98.44654 	 
4975 	 0.00 	 0.72 	  0.49942 	 30.40311 	 3224.14833 	 91.20932 	 98.39745 	 98.47673 	 
4976 	 0.00 	 0.72 	  0.49942 	 30.40798 	 3232.38092 	 91.22395 	 98.42506 	 98.50724 	 
4977 	 0.00 	 0.72 	  0.49942 	 30.41272 	 3240.47763 	 91.23817 	 98.45303 	 98.53804 	 
4978 	 0.00 	 0.72 	  0.49942 	 30.41733 	 3248.43706 	 91.25200 	 98.48136 	 98.56912 	 
4979 	 0.00 	 0.66 	  0.49942 	 30.42181 	 3256.25893 	 91.26543 	 98.51001 	 98.60045 	 
4980 	 0.00 	 0.68 	  0.49942 	 30.42616 	 3263.93920 	 91.27849 	 98.53899 	 98.63201 	 
4981 	 0.00 	 0.83 	  0.49943 	 30.43039 	 3271.47882 	 91.29118 	 98.56826 	 98.66377 	 
4982 	 0.00 	 0.75 	  0.49943 	 30.43451 	 3278.87454 	 91.30352 	 98.59783 	 98.69572 	 
4983 	 0.00 	 0.74 	  0.49943 	 30.43850 	 3286.12577 	 91.31551 	 98.62767 	 98.72783 	 
4984 	 0.00 	 0.69 	  0.49943 	 30.44238 	 3293.23212 	 91.32715 	 98.65777 	 98.76007 	 
4985 	 0.00 	 0.70 	  0.49943 	 30.44615 	 3300.19047 	 91.33845 	 98.68812 	 98.79244 	 
4986 	 0.00 	 0.70 	  0.49943 	 30.44980 	 3307.00185 	 91.34941 	 98.71869 	 98.82490 	 
4987 	 0.00 	 0.74 	  0.49943 	 30.45335 	 3313.66334 	 91.36004 	 98.74948 	 98.85743 	 
4988 	 0.00 	 0.74 	  0.49943 	 30.45678 	 3320.17477 	 91.37035 	 98.78047 	 98.89002 	 
4989 	 0.00 	 0.74 	  0.49943 	 30.46011 	 3326.53588 	 91.38034 	 98.81163 	 98.92262 	 
4990 	 0.00 	 0.73 	  0.49944 	 30.46334 	 3332.74417 	 91.39002 	 98.84297 	 98.95524 	 
4991 	 0.00 	 0.86 	  0.49944 	 30.46646 	 3338.80068 	 91.39939 	 98.87446 	 98.98783 	 
4992 	 0.00 	 0.73 	  0.49944 	 30.46949 	 3344.70303 	 91.40847 	 98.90610 	 99.02038 	 
4993 	 0.00 	 0.74 	  0.49944 	 30.47241 	 3350.45119 	 91.41724 	 98.93786 	 99.05289 	 
4994 	 0.00 	 0.70 	  0.49944 	 30.47524 	 3356.04521 	 91.42571 	 98.96973 	 99.08531 	 
4995 	 0.00 	 0.73 	  0.49944 	 30.47796 	 3361.48289 	 91.43388 	 99.00170 	 99.11764 	 
4996 	 0.00 	 0.68 	  0.49944 	 30.48058 	 3366.76525 	 91.44174 	 99.03375 	 99.14985 	 
4997 	 0.00 	 0.67 	  0.49944 	 30.48310 	 3371.89065 	 91.44931 	 99.06587 	 99.18192 	 
4998 	 0.00 	 0.77 	  0.49945 	 30.48553 	 3376.85854 	 91.45658 	 99.09804 	 99.21384 	 
4999 	 0.00 	 0.76 	  0.49945 	 30.48785 	 3381.66857 	 91.46356 	 99.13025 	 99.24560 	 
5000 	 0.00 	 0.76 	  0.49945 	 30.49008 	 3386.32089 	 91.47025 	 99.16249 	 99.27717 	 
5001 	 0.00 	 5.42 	  0.49945 	 30.49221 	 3390.81409 	 91.47664 	 99.19475 	 99.30855 	 
5002 	 0.00 	 0.76 	  0.49945 	 30.49425 	 3395.14895 	 91.48275 	 99.22701 	 99.33973 	 
5003 	 0.00 	 0.75 	  0.49945 	 30.49619 	 3399.32470 	 91.48856 	 99.25927 	 99.37069 	 
5004 	 0.00 	 0.75 	  0.49945 	 30.49803 	 3403.34110 	 91.49408 	 99.29152 	 99.40144 	 
5005 	 0.00 	 0.70 	  0.49945 	 30.49976 	 3407.19890 	 91.49929 	 99.32374 	 99.43195 	 
5006 	 0.00 	 0.71 	  0.49945 	 30.50141 	 3410.89661 	 91.50422 	 99.35591 	 99.46221 	 
5007 	 0.00 	 0.70 	  0.49946 	 30.50295 	 3414.43492 	 91.50884 	 99.38804 	 99.49223 	 
5008 	 0.00 	 0.70 	  0.49946 	 30.50439 	 3417.81389 	 91.51317 	 99.42009 	 99.52199 	 
5009 	 0.00 	 0.75 	  0.49946 	 30.50573 	 3421.03286 	 91.51720 	 99.45208 	 99.55150 	 
5010 	 0.00 	 0.74 	  0.49946 	 30.50698 	 3424.09257 	 91.52094 	 99.48399 	 99.58075 	 
5011 	 0.00 	 0.85 	  0.49946 	 30.50813 	 3426.99248 	 91.52438 	 99.51581 	 99.60974 	 
5012 	 0.00 	 0.75 	  0.49946 	 30.50917 	 3429.73272 	 91.52751 	 99.54752 	 99.63847 	 
5013 	 0.00 	 0.75 	  0.49946 	 30.51011 	 3432.31395 	 91.53034 	 99.57912 	 99.66693 	 
5014 	 0.00 	 0.75 	  0.49946 	 30.51095 	 3434.73530 	 91.53285 	 99.61060 	 99.69513 	 
5015 	 0.00 	 0.75 	  0.49947 	 30.51169 	 3436.99742 	 91.53506 	 99.64194 	 99.72307 	 
5016 	 0.00 	 0.71 	  0.49947 	 30.51232 	 3439.10056 	 91.53695 	 99.67314 	 99.75075 	 
5017 	 0.00 	 0.73 	  0.49947 	 30.51284 	 3441.04448 	 91.53853 	 99.70420 	 99.77819 	 
5018 	 0.00 	 0.73 	  0.49947 	 30.51326 	 3442.82975 	 91.53979 	 99.73511 	 99.80538 	 
5019 	 0.00 	 0.72 	  0.49947 	 30.51358 	 3444.45636 	 91.54074 	 99.76585 	 99.83232 	 
5020 	 0.00 	 0.70 	  0.49947 	 30.51379 	 3445.92447 	 91.54138 	 99.79642 	 99.85904 	 
5021 	 0.00 	 0.86 	  0.49947 	 30.51389 	 3447.23464 	 91.54168 	 99.82682 	 99.88552 	 
5022 	 0.00 	 0.71 	  0.49947 	 30.51388 	 3448.38674 	 91.54165 	 99.85702 	 99.91177 	 
5023 	 0.00 	 0.75 	  0.49948 	 30.51376 	 3449.38120 	 91.54129 	 99.88703 	 99.93781 	 
5024 	 0.00 	 0.76 	  0.49948 	 30.51354 	 3450.21846 	 91.54061 	 99.91684 	 99.96364 	 
5025 	 0.00 	 0.73 	  0.49948 	 30.51320 	 3450.89860 	 91.53959 	 99.94644 	 99.98925 	 
5026 	 0.00 	 0.79 	  0.49948 	 30.51275 	 3451.42206 	 91.53824 	 99.97582 	 100.01467 	 
5027 	 0.00 	 0.82 	  0.49948 	 30.51219 	 3451.78925 	 91.53656 	 100.00497 	 100.03989 	 
5028 	 0.00 	 0.83 	  0.49948 	 30.51151 	 3452.00046 	 91.53454 	 100.03389 	 100.06493 	 
5029 	 0.00 	 0.81 	  0.49948 	 30.51072 	 3452.05613 	 91.53217 	 100.06258 	 100.08978 	 
5030 	 0.00 	 0.80 	  0.49948 	 30.50982 	 3451.95665 	 91.52946 	 100.09103 	 100.11447 	 
5031 	 0.00 	 0.96 	  0.49949 	 30.50880 	 3451.70246 	 91.52641 	 100.11924 	 100.13899 	 
5032 	 0.00 	 0.81 	  0.49949 	 30.50767 	 3451.29395 	 91.52300 	 100.14718 	 100.16334 	 
5033 	 0.00 	 0.82 	  0.49949 	 30.50642 	 3450.73164 	 91.51925 	 100.17486 	 100.18809 	 
5034 	 0.00 	 0.82 	  0.49949 	 30.50505 	 3450.01602 	 91.51515 	 100.20228 	 100.21476 	 
5035 	 0.00 	 0.81 	  0.49949 	 30.50357 	 3449.14743 	 91.51070 	 100.22943 	 100.24114 	 
5036 	 0.00 	 0.80 	  0.49949 	 30.50196 	 3448.12661 	 91.50589 	 100.25629 	 100.26722 	 
5037 	 0.00 	 0.83 	  0.49949 	 30.50024 	 3446.95402 	 91.50071 	 100.28287 	 100.29302 	 
5038 	 0.00 	 0.80 	  0.49949 	 30.49839 	 3445.62993 	 91.49517 	 100.30916 	 100.31852 	 
5039 	 0.00 	 0.78 	  0.49950 	 30.49642 	 3444.15540 	 91.48927 	 100.33516 	 100.34372 	 
5040 	 0.00 	 0.81 	  0.49950 	 30.49433 	 3442.53077 	 91.48300 	 100.36086 	 100.36907 	 
5041 	 0.00 	 0.95 	  0.49950 	 30.49213 	 3440.75631 	 91.47638 	 100.38625 	 100.39685 	 
5042 	 0.00 	 0.79 	  0.49950 	 30.48979 	 3438.83335 	 91.46938 	 100.41132 	 100.42416 	 
5043 	 0.00 	 0.84 	  0.49950 	 30.48734 	 3436.76213 	 91.46202 	 100.43609 	 100.45099 	 
5044 	 0.00 	 0.83 	  0.49950 	 30.48477 	 3434.54303 	 91.45430 	 100.46054 	 100.47734 	 
5045 	 0.00 	 0.82 	  0.49950 	 30.48207 	 3432.17748 	 91.44620 	 100.48466 	 100.50318 	 
5046 	 0.00 	 0.83 	  0.49951 	 30.47924 	 3429.66570 	 91.43773 	 100.50845 	 100.52853 	 
5047 	 0.00 	 0.82 	  0.49951 	 30.47630 	 3427.00815 	 91.42889 	 100.53189 	 100.55337 	 
5048 	 0.00 	 0.82 	  0.49951 	 30.47323 	 3424.20641 	 91.41968 	 100.55501 	 100.57770 	 
5049 	 0.00 	 0.80 	  0.49951 	 30.47003 	 3421.26066 	 91.41010 	 100.57777 	 100.60152 	 
5050 	 0.00 	 0.82 	  0.49951 	 30.46672 	 3418.17149 	 91.40016 	 100.60018 	 100.62481 	 
5051 	 0.00 	 0.94 	  0.49951 	 30.46328 	 3414.94060 	 91.38984 	 100.62224 	 100.64758 	 
5052 	 0.00 	 0.81 	  0.49951 	 30.45972 	 3411.56814 	 91.37916 	 100.64394 	 100.66984 	 
5053 	 0.00 	 0.81 	  0.49952 	 30.45603 	 3408.05481 	 91.36810 	 100.66527 	 100.69157 	 
5054 	 0.00 	 0.82 	  0.49952 	 30.45223 	 3404.40247 	 91.35668 	 100.68623 	 100.71277 	 
5055 	 0.00 	 0.81 	  0.49952 	 30.44829 	 3400.61122 	 91.34488 	 100.70681 	 100.73344 	 
5056 	 0.00 	 0.81 	  0.49952 	 30.44424 	 3396.68186 	 91.33273 	 100.72702 	 100.75359 	 
5057 	 0.00 	 0.82 	  0.49952 	 30.44007 	 3392.61646 	 91.32021 	 100.74683 	 100.77320 	 
5058 	 0.00 	 0.82 	  0.49952 	 30.43577 	 3388.41510 	 91.30732 	 100.76626 	 100.79229 	 
5059 	 0.00 	 0.82 	  0.49952 	 30.43136 	 3384.07864 	 91.29408 	 100.78529 	 100.81085 	 
5060 	 0.00 	 0.81 	  0.49952 	 30.42683 	 3379.60940 	 91.28048 	 100.80392 	 100.82888 	 
5061 	 0.00 	 0.96 	  0.49953 	 30.42217 	 3375.00744 	 91.26652 	 100.82215 	 100.84638 	 
5062 	 0.00 	 0.81 	  0.49953 	 30.41740 	 3370.27442 	 91.25220 	 100.83996 	 100.86336 	 
5063 	 0.00 	 0.81 	  0.49953 	 30.41251 	 3365.41166 	 91.23753 	 100.85735 	 100.87980 	 
5064 	 0.00 	 0.81 	  0.49953 	 30.40751 	 3360.41964 	 91.22252 	 100.87433 	 100.89572 	 
5065 	 0.00 	 0.77 	  0.49953 	 30.40239 	 3355.30158 	 91.20716 	 100.89087 	 100.91111 	 
5066 	 0.00 	 0.81 	  0.49953 	 30.39715 	 3350.05752 	 91.19145 	 100.90698 	 100.92597 	 
5067 	 0.00 	 0.81 	  0.49954 	 30.39181 	 3344.68821 	 91.17542 	 100.92265 	 100.94031 	 
5068 	 0.00 	 0.82 	  0.49954 	 30.38635 	 3339.19696 	 91.15904 	 100.93788 	 100.95413 	 
5069 	 0.00 	 0.79 	  0.49954 	 30.38078 	 3333.58380 	 91.14233 	 100.95266 	 100.96742 	 
5070 	 0.00 	 0.79 	  0.49954 	 30.37510 	 3327.84970 	 91.12531 	 100.96699 	 100.98019 	 
5071 	 0.00 	 0.94 	  0.49954 	 30.36932 	 3321.99813 	 91.10796 	 100.98086 	 100.99244 	 
5072 	 0.00 	 0.79 	  0.49954 	 30.36343 	 3316.02909 	 91.09030 	 100.99426 	 101.00417 	 
5073 	 0.00 	 0.80 	  0.49954 	 30.35744 	 3309.94378 	 91.07233 	 101.00719 	 101.01538 	 
5074 	 0.00 	 0.80 	  0.49955 	 30.35135 	 3303.74584 	 91.05406 	 101.01964 	 101.02717 	 
5075 	 0.00 	 0.81 	  0.49955 	 30.34516 	 3297.43531 	 91.03549 	 101.03162 	 101.03919 	 
5076 	 0.00 	 0.80 	  0.49955 	 30.33888 	 3291.01346 	 91.01664 	 101.04310 	 101.05070 	 
5077 	 0.00 	 0.82 	  0.49955 	 30.33250 	 3284.48425 	 90.99750 	 101.05410 	 101.06170 	 
5078 	 0.00 	 0.80 	  0.49955 	 30.32603 	 3277.84776 	 90.97808 	 101.06459 	 101.07219 	 
5079 	 0.00 	 0.82 	  0.49955 	 30.31947 	 3271.10526 	 90.95840 	 101.07457 	 101.08216 	 
5080 	 0.00 	 0.81 	  0.49956 	 30.31282 	 3264.26117 	 90.93847 	 101.08404 	 101.09160 	 
5081 	 0.00 	 0.96 	  0.49956 	 30.30609 	 3257.31560 	 90.91828 	 101.09300 	 101.10051 	 
5082 	 0.00 	 0.81 	  0.49956 	 30.29929 	 3250.26967 	 90.89787 	 101.10143 	 101.11015 	 
5083 	 0.00 	 0.82 	  0.49956 	 30.29241 	 3243.12840 	 90.87722 	 101.10932 	 101.11999 	 
5084 	 0.00 	 0.82 	  0.49956 	 30.28545 	 3235.89200 	 90.85634 	 101.11668 	 101.12928 	 
5085 	 0.00 	 0.82 	  0.49956 	 30.27842 	 3228.56121 	 90.83527 	 101.12348 	 101.13801 	 
5086 	 0.00 	 0.81 	  0.49957 	 30.27133 	 3221.14192 	 90.81400 	 101.12972 	 101.14617 	 
5087 	 0.00 	 0.81 	  0.49957 	 30.26418 	 3213.63444 	 90.79254 	 101.13540 	 101.15375 	 
5088 	 0.00 	 0.80 	  0.49957 	 30.25697 	 3206.03907 	 90.77092 	 101.14052 	 101.16075 	 
5089 	 0.00 	 0.82 	  0.49957 	 30.24971 	 3198.36246 	 90.74914 	 101.14504 	 101.16714 	 
5090 	 0.00 	 0.80 	  0.49957 	 30.24240 	 3190.60524 	 90.72721 	 101.14898 	 101.17290 	 
5091 	 0.00 	 0.96 	  0.49957 	 30.23505 	 3182.76787 	 90.70516 	 101.15231 	 101.17805 	 
5092 	 0.00 	 0.81 	  0.49958 	 30.22767 	 3174.85631 	 90.68300 	 101.15503 	 101.18255 	 
5093 	 0.00 	 0.77 	  0.49958 	 30.22024 	 3166.87244 	 90.66073 	 101.15713 	 101.18640 	 
5094 	 0.00 	 0.75 	  0.49958 	 30.21279 	 3158.81690 	 90.63838 	 101.15860 	 101.18958 	 
5095 	 0.00 	 0.77 	  0.49958 	 30.20532 	 3150.69456 	 90.61597 	 101.15942 	 101.19208 	 
5096 	 0.00 	 0.77 	  0.49958 	 30.19783 	 3142.50896 	 90.59350 	 101.15959 	 101.19389 	 
5097 	 0.00 	 0.77 	  0.49958 	 30.19033 	 3134.26097 	 90.57099 	 101.15909 	 101.19500 	 
5098 	 0.00 	 0.76 	  0.49959 	 30.18282 	 3125.95391 	 90.54846 	 101.15791 	 101.19538 	 
5099 	 0.00 	 0.77 	  0.49959 	 30.17531 	 3117.59347 	 90.52593 	 101.15602 	 101.19502 	 
5100 	 0.00 	 0.73 	  0.49959 	 30.16780 	 3109.18079 	 90.50341 	 101.15343 	 101.19392 	 
5101 	 0.00 	 0.87 	  0.49959 	 30.16031 	 3100.71713 	 90.48094 	 101.15012 	 101.19206 	 
5102 	 0.00 	 0.73 	  0.49959 	 30.15284 	 3092.21087 	 90.45852 	 101.14608 	 101.18942 	 
5103 	 0.00 	 0.70 	  0.49960 	 30.14539 	 3083.66342 	 90.43617 	 101.14127 	 101.18597 	 
5104 	 0.00 	 0.71 	  0.49960 	 30.13798 	 3075.07665 	 90.41393 	 101.13568 	 101.18171 	 
5105 	 0.00 	 0.70 	  0.49960 	 30.13060 	 3066.45771 	 90.39181 	 101.12931 	 101.17662 	 
5106 	 0.00 	 0.68 	  0.49960 	 30.12327 	 3057.80834 	 90.36982 	 101.12212 	 101.17068 	 
5107 	 0.00 	 0.67 	  0.49960 	 30.11600 	 3049.13249 	 90.34800 	 101.11412 	 101.16389 	 
5108 	 0.00 	 0.71 	  0.49961 	 30.10879 	 3040.43758 	 90.32637 	 101.10526 	 101.15620 	 
5109 	 0.00 	 0.71 	  0.49961 	 30.10165 	 3031.72566 	 90.30494 	 101.09553 	 101.14761 	 
5110 	 0.00 	 0.68 	  0.49961 	 30.09458 	 3022.99900 	 90.28374 	 101.08491 	 101.13809 	 
5111 	 0.00 	 0.81 	  0.49961 	 30.08760 	 3014.26507 	 90.26279 	 101.07338 	 101.12763 	 
5112 	 0.00 	 0.69 	  0.49961 	 30.08070 	 3005.52874 	 90.24211 	 101.06091 	 101.11620 	 
5113 	 0.00 	 0.71 	  0.49962 	 30.07390 	 2996.79268 	 90.22171 	 101.04748 	 101.10378 	 
5114 	 0.00 	 0.71 	  0.49962 	 30.06721 	 2988.05981 	 90.20162 	 101.03305 	 101.09035 	 
5115 	 0.00 	 0.71 	  0.49962 	 30.06062 	 2979.33999 	 90.18185 	 101.01761 	 101.07587 	 
5116 	 0.00 	 0.71 	  0.49962 	 30.05414 	 2970.63670 	 90.16243 	 101.00113 	 101.06034 	 
5117 	 0.00 	 0.71 	  0.49963 	 30.04779 	 2961.95331 	 90.14336 	 100.98359 	 101.04373 	 
5118 	 0.00 	 0.71 	  0.49963 	 30.04155 	 2953.29395 	 90.12466 	 100.96496 	 101.02602 	 
5119 	 0.00 	 0.69 	  0.49963 	 30.03545 	 2944.66867 	 90.10635 	 100.94519 	 101.00716 	 
5120 	 0.00 	 0.68 	  0.49963 	 30.02948 	 2936.08137 	 90.08843 	 100.92426 	 100.98714 	 
5121 	 0.00 	 0.85 	  0.49963 	 30.02364 	 2927.53620 	 90.07093 	 100.90212 	 100.96591 	 
5122 	 0.00 	 0.73 	  0.49964 	 30.01796 	 2919.03764 	 90.05387 	 100.87877 	 100.94348 	 
5123 	 0.00 	 0.74 	  0.49964 	 30.01241 	 2910.59632 	 90.03724 	 100.85419 	 100.91984 	 
5124 	 0.00 	 0.76 	  0.49964 	 30.00702 	 2902.21713 	 90.02106 	 100.82832 	 100.89492 	 
5125 	 0.00 	 0.76 	  0.49964 	 30.00177 	 2893.90506 	 90.00532 	 100.80112 	 100.86870 	 
5126 	 0.00 	 0.77 	  0.49965 	 29.99668 	 2885.66549 	 89.99004 	 100.77255 	 100.84116 	 
5127 	 0.00 	 0.76 	  0.49965 	 29.99174 	 2877.50714 	 89.97522 	 100.74260 	 100.81228 	 
5128 	 0.00 	 0.75 	  0.49965 	 29.98699 	 2869.43788 	 89.96096 	 100.71143 	 100.78224 	 
5129 	 0.00 	 0.73 	  0.49965 	 29.98242 	 2861.51661 	 89.94726 	 100.67913 	 100.75113 	 
5130 	 0.00 	 0.73 	  0.49966 	 29.97804 	 2853.76494 	 89.93411 	 100.64570 	 100.71895 	 
5131 	 0.00 	 0.86 	  0.49966 	 29.97383 	 2846.18679 	 89.92149 	 100.61112 	 100.68572 	 
5132 	 0.00 	 0.75 	  0.49966 	 29.96980 	 2838.78578 	 89.90940 	 100.57539 	 100.65145 	 
5133 	 0.00 	 0.76 	  0.49966 	 29.96594 	 2831.56538 	 89.89782 	 100.53853 	 100.61616 	 
5134 	 0.00 	 0.75 	  0.49967 	 29.96224 	 2824.52907 	 89.88672 	 100.50053 	 100.57985 	 
5135 	 0.00 	 0.75 	  0.49967 	 29.95870 	 2817.67995 	 89.87609 	 100.46140 	 100.54258 	 
5136 	 0.00 	 0.75 	  0.49967 	 29.95530 	 2811.02087 	 89.86590 	 100.42118 	 100.50439 	 
5137 	 0.00 	 0.74 	  0.49967 	 29.95205 	 2804.55449 	 89.85615 	 100.37987 	 100.46530 	 
5138 	 0.00 	 0.74 	  0.49968 	 29.94893 	 2798.28330 	 89.84680 	 100.33748 	 100.42535 	 
5139 	 0.00 	 0.79 	  0.49968 	 29.94594 	 2792.20955 	 89.83783 	 100.29402 	 100.38456 	 
5140 	 0.00 	 0.80 	  0.49968 	 29.94308 	 2786.33536 	 89.82923 	 100.24951 	 100.34298 	 
5141 	 0.00 	 0.93 	  0.49968 	 29.94032 	 2780.66261 	 89.82097 	 100.20394 	 100.30064 	 
